salary estimate,salary estimate,salary estimate,salary estimate,salary estimate,salary estimate
mean,std,median,count,min,max
129.56756756756758,19.895426438041547,133.75,222,74.5,187.5
127.04385964912281,22.428993331526886,129.0,228,53.5,178.0
126.67714285714285,29.07298668881838,130.0,175,24.5,177.5
132.8860759493671,20.831053706341596,135.25,158,84.0,203.0
133.41071428571428,27.93414301806744,134.0,196,63.0,198.0
129.64285714285714,26.475185147066096,134.0,126,37.0,197.0
139.28355704697987,24.217053469708553,141.5,596,47.0,209.0
